proyecto,tipo_obra,fase,actividad,material,cantidad_material,costo_unitario,costo_material,horas_trabajadas,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,duracion_estimada,duracion_real,retraso_dias,ciudad,clima
Proyecto_17,Residencial,Instalaciones,Pintura,Grava,37,24543,908091,139,2625988,3534079,4139491,605412,17.130686665465035,11,11,0,Barranquilla,Lluvia
Proyecto_6,Industrial,Instalaciones,Excavación,Acero,371,33316,12360236,175,3113250,15473486,16832716,1359230,8.784251977867171,15,20,5,Medellín,Soleado
Proyecto_17,Industrial,Acabados,Encofrado,Arena,74,59593,4409882,45,839430,5249312,5903737,654425,12.466871849110893,16,25,9,Cali,Nublado
Proyecto_4,Residencial,Estructura,Pintura,Arena,409,24552,10041768,129,2237376,12279144,16693209,4414065,35.94766052096139,6,14,8,Barranquilla,Soleado
Proyecto_19,Residencial,Acabados,Encofrado,Acero,123,59889,7366347,144,1735920,9102267,12261280,3159013,34.70578263634763,22,27,5,Bogotá,Nublado
Proyecto_20,Comercial,Acabados,Instalación eléctrica,Ladrillo,148,51581,7633988,105,1695960,9329948,10999751,1669803,17.89723801247338,7,6,-1,Barranquilla,Soleado
Proyecto_13,Comercial,Estructura,Vaciado concreto,Cemento,193,64209,12392337,47,450871,12843208,11605591,-1237617,-9.636354094709047,28,26,-2,Barranquilla,Nublado
Proyecto_17,Industrial,Cimentación,Instalación eléctrica,Ladrillo,65,44879,2917135,66,876084,3793219,3133467,-659752,-17.392931966227103,26,35,9,Medellín,Nublado
Proyecto_8,Residencial,Cimentación,Instalación eléctrica,Ladrillo,495,50919,25204905,137,2156106,27361011,30967986,3606975,13.182901026573909,26,28,2,Cali,Lluvia
Proyecto_4,Residencial,Estructura,Encofrado,Grava,360,55037,19813320,37,652384,20465704,26191936,5726232,27.979648293554916,18,19,1,Bogotá,Nublado
Proyecto_7,Residencial,Cimentación,Encofrado,Grava,326,19787,6450562,82,1507406,7957968,7851489,-106479,-1.3380174436489316,22,21,-1,Bogotá,Nublado
Proyecto_10,Industrial,Cimentación,Pintura,Cemento,18,78949,1421082,49,453593,1874675,1826840,-47835,-2.551642284662675,18,23,5,Medellín,Lluvia
Proyecto_7,Comercial,Acabados,Encofrado,Arena,28,29070,813960,56,631568,1445528,1512632,67104,4.642179189887709,18,23,5,Medellín,Lluvia
Proyecto_6,Industrial,Estructura,Vaciado concreto,Arena,195,16263,3171285,87,1675272,4846557,5482410,635853,13.119684757653733,22,29,7,Bogotá,Nublado
Proyecto_5,Residencial,Instalaciones,Pintura,Arena,56,64162,3593072,34,434350,4027422,3341301,-686121,-17.03623310395583,11,18,7,Bogotá,Soleado
Proyecto_4,Comercial,Acabados,Pintura,Arena,209,16176,3380784,22,309782,3690566,3440923,-249643,-6.764355386138603,9,6,-3,Medellín,Soleado
Proyecto_8,Residencial,Instalaciones,Instalación eléctrica,Grava,105,14199,1490895,167,2135429,3626324,3725317,98993,2.729844327202975,29,30,1,Bogotá,Lluvia
Proyecto_18,Residencial,Estructura,Excavación,Grava,56,40652,2276512,75,1434375,3710887,4391875,680988,18.35108425559711,18,21,3,Medellín,Soleado
Proyecto_4,Industrial,Estructura,Vaciado concreto,Cemento,249,44131,10988619,34,532474,11521093,12125119,604026,5.242783822680712,17,16,-1,Cali,Nublado
Proyecto_3,Residencial,Acabados,Pintura,Arena,468,54711,25604748,29,488389,26093137,26820056,726919,2.785862811359171,26,31,5,Medellín,Nublado
Proyecto_1,Industrial,Acabados,Vaciado concreto,Arena,416,61261,25484576,149,2094940,27579516,28110324,530808,1.9246458132187672,15,24,9,Barranquilla,Lluvia
Proyecto_7,Comercial,Estructura,Excavación,Arena,115,12225,1405875,35,563920,1969795,2411332,441537,22.415378250020943,21,18,-3,Cali,Nublado
Proyecto_19,Residencial,Instalaciones,Pintura,Grava,366,26544,9715104,82,1047632,10762736,11537264,774528,7.19638575172707,19,19,0,Barranquilla,Lluvia
Proyecto_14,Comercial,Instalaciones,Instalación eléctrica,Grava,458,46623,21353334,112,2119376,23472710,31577480,8104770,34.52848009454384,6,3,-3,Bogotá,Nublado
Proyecto_4,Industrial,Cimentación,Excavación,Ladrillo,388,21911,8501468,190,3002760,11504228,9508162,-1996066,-17.35071662348834,24,26,2,Barranquilla,Lluvia
Proyecto_6,Industrial,Cimentación,Vaciado concreto,Ladrillo,483,20316,9812628,82,797204,10609832,8982205,-1627627,-15.340742435884,22,31,9,Bogotá,Nublado
Proyecto_1,Industrial,Cimentación,Instalación eléctrica,Acero,412,67475,27799700,124,1771464,29571164,33004088,3432924,11.609025603456123,7,5,-2,Cali,Soleado
Proyecto_10,Residencial,Acabados,Instalación eléctrica,Ladrillo,326,69971,22810546,180,3356280,26166826,31438585,5271759,20.146727004643207,17,21,4,Medellín,Nublado
Proyecto_10,Industrial,Instalaciones,Vaciado concreto,Arena,23,49974,1149402,15,231150,1380552,1578926,198374,14.369179864286169,27,31,4,Cali,Soleado
Proyecto_3,Comercial,Estructura,Encofrado,Ladrillo,241,76451,18424691,25,465225,18889916,21363442,2473526,13.094425618409314,20,24,4,Cali,Lluvia
Proyecto_1,Comercial,Instalaciones,Instalación eléctrica,Cemento,219,76746,16807374,150,1894800,18702174,15806825,-2895349,-15.481349922206904,18,16,-2,Medellín,Nublado
Proyecto_11,Industrial,Estructura,Instalación eléctrica,Arena,152,32763,4979976,72,1158696,6138672,5544733,-593939,-9.67536626814399,6,10,4,Bogotá,Soleado
Proyecto_1,Comercial,Acabados,Instalación eléctrica,Cemento,133,12792,1701336,161,1630769,3332105,4535834,1203729,36.125182129614764,22,20,-2,Barranquilla,Lluvia
Proyecto_14,Industrial,Acabados,Excavación,Arena,113,27280,3082640,175,1971550,5054190,5032257,-21933,-0.4339567764567617,23,20,-3,Medellín,Soleado
Proyecto_4,Residencial,Acabados,Excavación,Ladrillo,436,79928,34848608,49,480984,35329592,45721328,10391736,29.413688105993412,13,14,1,Barranquilla,Soleado
Proyecto_9,Residencial,Instalaciones,Encofrado,Cemento,275,73283,20152825,95,1182085,21334910,29408502,8073592,37.84216572743921,19,17,-2,Cali,Soleado
Proyecto_20,Comercial,Instalaciones,Pintura,Acero,154,12906,1987524,155,2226110,4213634,3653811,-559823,-13.285990192788457,10,15,5,Barranquilla,Nublado
Proyecto_17,Comercial,Acabados,Pintura,Cemento,467,11754,5489118,58,1119864,6608982,6841879,232897,3.5239466532061976,28,37,9,Cali,Soleado
Proyecto_8,Industrial,Acabados,Vaciado concreto,Grava,260,19459,5059340,173,3008124,8067464,9729949,1662485,20.607281296823885,7,4,-3,Bogotá,Lluvia
Proyecto_17,Comercial,Acabados,Encofrado,Ladrillo,253,59651,15091703,186,2750382,17842085,23487230,5645145,31.639491684968434,21,25,4,Medellín,Soleado
Proyecto_4,Industrial,Cimentación,Excavación,Cemento,382,36212,13832984,56,842128,14675112,19736430,5061318,34.489126897293865,19,19,0,Bogotá,Nublado
Proyecto_8,Comercial,Estructura,Instalación eléctrica,Acero,128,42107,5389696,84,1019004,6408700,6022862,-385838,-6.0205345857974315,11,15,4,Barranquilla,Lluvia
Proyecto_3,Residencial,Acabados,Instalación eléctrica,Ladrillo,225,56657,12747825,137,1905533,14653358,15635568,982210,6.702968698369344,17,23,6,Barranquilla,Nublado
Proyecto_15,Industrial,Instalaciones,Vaciado concreto,Ladrillo,88,27877,2453176,188,2256940,4710116,4043607,-666509,-14.15058567559695,18,19,1,Medellín,Soleado
Proyecto_8,Industrial,Instalaciones,Excavación,Cemento,153,50649,7749297,39,628485,8377782,6901963,-1475819,-17.615867779801384,5,6,1,Bogotá,Lluvia
Proyecto_10,Industrial,Estructura,Vaciado concreto,Arena,131,12276,1608156,48,931440,2539596,2752360,212764,8.377867975851277,24,25,1,Barranquilla,Lluvia
Proyecto_2,Industrial,Acabados,Instalación eléctrica,Cemento,319,70015,22334785,99,1483119,23817904,22343171,-1474733,-6.191699319973747,17,18,1,Cali,Soleado
Proyecto_4,Residencial,Cimentación,Encofrado,Arena,495,68619,33966405,97,1907990,35874395,31560274,-4314121,-12.0256271917617,29,29,0,Barranquilla,Lluvia
Proyecto_8,Comercial,Cimentación,Instalación eléctrica,Acero,149,25290,3768210,97,1319006,5087216,7118237,2031021,39.924017380036545,22,26,4,Cali,Soleado
Proyecto_7,Industrial,Acabados,Encofrado,Acero,125,71482,8935250,44,869176,9804426,8953036,-851390,-8.683731204662058,16,17,1,Bogotá,Soleado
Proyecto_16,Comercial,Estructura,Instalación eléctrica,Arena,428,12508,5353424,18,294174,5647598,7881498,2233900,39.55486916738762,20,28,8,Bogotá,Soleado
Proyecto_11,Comercial,Instalaciones,Pintura,Grava,423,26211,11087253,188,1647820,12735073,17351081,4616008,36.24641963183093,11,11,0,Barranquilla,Soleado
Proyecto_16,Residencial,Instalaciones,Pintura,Ladrillo,339,35356,11985684,173,1695573,13681257,16444504,2763247,20.19731812654349,12,9,-3,Bogotá,Nublado
Proyecto_17,Industrial,Acabados,Instalación eléctrica,Acero,60,79685,4781100,121,1256343,6037443,4920069,-1117374,-18.507404541955925,16,20,4,Cali,Nublado
Proyecto_13,Residencial,Acabados,Instalación eléctrica,Arena,124,64357,7980268,185,3228435,11208703,13660102,2451399,21.870496523995683,14,23,9,Cali,Lluvia
Proyecto_16,Industrial,Instalaciones,Encofrado,Cemento,384,25798,9906432,25,418275,10324707,14390920,4066213,39.383325841595315,5,4,-1,Cali,Nublado
Proyecto_6,Comercial,Instalaciones,Vaciado concreto,Acero,135,42948,5797980,98,1630034,7428014,6025668,-1402346,-18.87915127785166,5,11,6,Barranquilla,Nublado
Proyecto_12,Industrial,Acabados,Excavación,Cemento,42,44549,1871058,154,2708706,4579764,5148500,568736,12.418456496884993,16,18,2,Cali,Lluvia
Proyecto_5,Residencial,Instalaciones,Encofrado,Arena,375,38158,14309250,36,417096,14726346,19305951,4579605,31.098040206307797,27,29,2,Bogotá,Soleado
Proyecto_14,Comercial,Instalaciones,Instalación eléctrica,Grava,332,71483,23732356,122,1550742,25283098,30930033,5646935,22.334822259518987,21,29,8,Bogotá,Nublado
Proyecto_2,Industrial,Cimentación,Pintura,Grava,97,72024,6986328,175,2020375,9006703,7802817,-1203886,-13.366555997238946,22,24,2,Medellín,Soleado
Proyecto_19,Residencial,Acabados,Pintura,Grava,483,17521,8462643,74,828800,9291443,9603514,312071,3.3586925087954587,13,15,2,Barranquilla,Nublado
Proyecto_19,Residencial,Acabados,Encofrado,Acero,117,15706,1837602,79,889145,2726747,2619428,-107319,-3.935788688866257,17,23,6,Bogotá,Nublado
Proyecto_7,Comercial,Instalaciones,Excavación,Arena,176,40346,7100896,162,1737774,8838670,11066262,2227592,25.202796348319374,5,8,3,Barranquilla,Nublado
Proyecto_8,Residencial,Cimentación,Vaciado concreto,Acero,426,33837,14414562,115,1151495,15566057,16862154,1296097,8.326431028744146,19,25,6,Medellín,Nublado
Proyecto_20,Residencial,Acabados,Instalación eléctrica,Arena,423,10812,4573476,29,486823,5060299,4086260,-974039,-19.24864518875268,17,16,-1,Barranquilla,Lluvia
Proyecto_10,Comercial,Acabados,Pintura,Grava,225,27384,6161400,79,1418208,7579608,9040369,1460761,19.27224996332264,7,8,1,Medellín,Nublado
Proyecto_1,Comercial,Estructura,Encofrado,Acero,395,71820,28368900,166,3156324,31525224,37183274,5658050,17.947691664300308,20,20,0,Barranquilla,Nublado
Proyecto_13,Industrial,Cimentación,Excavación,Arena,230,55584,12784320,33,554631,13338951,15807317,2468366,18.504948402614268,9,15,6,Barranquilla,Soleado
Proyecto_18,Industrial,Cimentación,Excavación,Arena,347,25025,8683675,88,1321408,10005083,11446427,1441344,14.406117370540555,20,24,4,Bogotá,Soleado
Proyecto_11,Industrial,Estructura,Encofrado,Grava,402,17850,7175700,163,2728457,9904157,11645459,1741302,17.5815266256381,16,23,7,Medellín,Soleado
Proyecto_10,Residencial,Estructura,Encofrado,Arena,454,73685,33452990,44,777084,34230074,38677722,4447648,12.993392886033492,20,19,-1,Medellín,Lluvia
Proyecto_15,Comercial,Acabados,Encofrado,Acero,336,79494,26709984,12,154776,26864760,37556007,10691247,39.79654759618177,7,11,4,Cali,Nublado
Proyecto_19,Comercial,Estructura,Excavación,Cemento,68,61373,4173364,92,1297200,5470564,7047272,1576708,28.821671769126546,8,14,6,Barranquilla,Lluvia
Proyecto_4,Industrial,Instalaciones,Instalación eléctrica,Cemento,415,77372,32109380,98,1435994,33545374,39078552,5533178,16.494608168625575,8,11,3,Medellín,Nublado
Proyecto_1,Industrial,Estructura,Vaciado concreto,Cemento,481,25817,12417977,158,1994434,14412411,16518029,2105618,14.609755439253016,20,28,8,Medellín,Soleado
Proyecto_3,Residencial,Instalaciones,Vaciado concreto,Arena,483,42975,20756925,160,2793920,23550845,19180185,-4370660,-18.55839992153148,12,14,2,Bogotá,Nublado
Proyecto_18,Residencial,Cimentación,Pintura,Arena,288,15786,4546368,121,1341527,5887895,6930801,1042906,17.712713966536427,17,26,9,Cali,Soleado
Proyecto_2,Comercial,Cimentación,Instalación eléctrica,Cemento,70,49941,3495870,127,1964690,5460560,5879911,419351,7.679633590693995,24,31,7,Barranquilla,Soleado
Proyecto_14,Industrial,Acabados,Pintura,Arena,393,47141,18526413,175,2644600,21171013,25482655,4311642,20.365780324257514,19,17,-2,Cali,Nublado
Proyecto_13,Residencial,Estructura,Pintura,Ladrillo,52,57250,2977000,68,1004972,3981972,4703342,721370,18.11589835388094,10,8,-2,Bogotá,Nublado
Proyecto_9,Residencial,Estructura,Instalación eléctrica,Cemento,264,71386,18845904,124,1330272,20176176,17453647,-2722529,-13.49378098208501,27,26,-1,Barranquilla,Lluvia
Proyecto_7,Industrial,Instalaciones,Encofrado,Grava,301,74155,22320655,143,2615184,24935839,21671534,-3264305,-13.09081679585756,8,11,3,Cali,Lluvia
Proyecto_6,Industrial,Acabados,Instalación eléctrica,Acero,380,33605,12769900,13,172536,12942436,13942495,1000059,7.726976590805626,29,27,-2,Barranquilla,Soleado
Proyecto_3,Industrial,Acabados,Pintura,Arena,498,77408,38549184,108,910116,39459300,41406484,1947184,4.934664325013368,23,28,5,Barranquilla,Soleado
Proyecto_10,Residencial,Acabados,Excavación,Acero,200,20088,4017600,84,796152,4813752,5988640,1174888,24.406907543222005,6,14,8,Medellín,Soleado
Proyecto_8,Industrial,Instalaciones,Vaciado concreto,Ladrillo,148,55671,8239308,60,991500,9230808,7628285,-1602523,-17.360592918843075,7,7,0,Cali,Lluvia
Proyecto_15,Residencial,Instalaciones,Pintura,Arena,144,70803,10195632,146,1995528,12191160,12799224,608064,4.987745218666641,15,13,-2,Medellín,Lluvia
Proyecto_19,Comercial,Estructura,Excavación,Ladrillo,260,75262,19568120,56,490224,20058344,27433050,7374706,36.766275421340865,5,3,-2,Bogotá,Nublado
Proyecto_9,Comercial,Acabados,Encofrado,Acero,386,42276,16318536,53,916900,17235436,21850786,4615350,26.778260787832696,9,11,2,Medellín,Lluvia
Proyecto_11,Comercial,Estructura,Excavación,Grava,415,65406,27143490,114,1474134,28617624,29902808,1285184,4.49088296079367,8,15,7,Cali,Lluvia
Proyecto_2,Industrial,Acabados,Encofrado,Acero,71,42044,2985124,76,916256,3901380,4377279,475899,12.198222167540717,18,26,8,Medellín,Soleado
Proyecto_14,Comercial,Acabados,Excavación,Arena,88,24471,2153448,191,3273931,5427379,6674281,1246902,22.974293853441967,17,20,3,Cali,Lluvia
Proyecto_5,Residencial,Cimentación,Pintura,Acero,199,50243,9998357,144,2026512,12024869,15259909,3235040,26.902912622166614,23,22,-1,Barranquilla,Soleado
Proyecto_12,Residencial,Cimentación,Excavación,Grava,262,45922,12031564,184,3637864,15669428,13097452,-2571976,-16.41397503469814,27,27,0,Medellín,Lluvia
Proyecto_7,Industrial,Instalaciones,Vaciado concreto,Arena,162,73809,11957058,95,1063335,13020393,12399105,-621288,-4.7716532058594545,25,33,8,Barranquilla,Nublado
Proyecto_15,Industrial,Estructura,Encofrado,Arena,138,54369,7502922,175,2130100,9633022,9544078,-88944,-0.923323957943831,27,30,3,Cali,Soleado
Proyecto_13,Comercial,Cimentación,Encofrado,Grava,437,13646,5963302,35,545195,6508497,6371115,-137382,-2.1108099151002144,15,24,9,Medellín,Soleado
Proyecto_6,Industrial,Estructura,Instalación eléctrica,Arena,445,45303,20159835,122,2282254,22442089,20539420,-1902669,-8.47812786055701,18,26,8,Medellín,Lluvia
Proyecto_12,Industrial,Instalaciones,Encofrado,Acero,498,67719,33724062,95,864500,34588562,29454627,-5133935,-14.842869154259722,27,29,2,Barranquilla,Nublado
Proyecto_11,Residencial,Acabados,Vaciado concreto,Acero,361,65368,23597848,109,1261566,24859414,30842619,5983205,24.068165886774324,15,17,2,Medellín,Lluvia
Proyecto_5,Comercial,Estructura,Excavación,Cemento,179,44051,7885129,142,1303844,9188973,12793897,3604924,39.23097826057384,29,36,7,Cali,Lluvia
Proyecto_9,Comercial,Estructura,Pintura,Acero,491,68297,33533827,15,152595,33686422,33464765,-221657,-0.6580010189268543,15,17,2,Barranquilla,Lluvia
Proyecto_16,Residencial,Cimentación,Instalación eléctrica,Cemento,118,14842,1751356,130,1545960,3297316,3092066,-205250,-6.224759774313411,29,35,6,Cali,Nublado
Proyecto_5,Industrial,Acabados,Instalación eléctrica,Arena,288,62692,18055296,38,408272,18463568,16923226,-1540342,-8.342602036616107,28,31,3,Medellín,Lluvia
Proyecto_15,Comercial,Instalaciones,Encofrado,Grava,218,15639,3409302,73,682477,4091779,4029674,-62105,-1.517799470597019,15,15,0,Barranquilla,Lluvia
Proyecto_14,Industrial,Cimentación,Pintura,Ladrillo,312,44591,13912392,35,409500,14321892,19561908,5240016,36.58745646175798,28,30,2,Bogotá,Soleado
Proyecto_6,Industrial,Instalaciones,Excavación,Ladrillo,292,10499,3065708,66,991320,4057028,5618033,1561005,38.47656461823779,24,25,1,Bogotá,Nublado
Proyecto_1,Industrial,Acabados,Instalación eléctrica,Acero,322,35420,11405240,46,652050,12057290,16594480,4537190,37.63026351692628,5,9,4,Bogotá,Lluvia
Proyecto_6,Residencial,Instalaciones,Instalación eléctrica,Arena,300,72798,21839400,29,327961,22167361,24106126,1938765,8.746034315947668,25,33,8,Cali,Nublado
Proyecto_6,Comercial,Acabados,Excavación,Grava,110,24344,2677840,10,101350,2779190,2521692,-257498,-9.265217563390772,17,25,8,Cali,Lluvia
Proyecto_8,Residencial,Estructura,Pintura,Cemento,197,52323,10307631,157,3068251,13375882,11625811,-1750071,-13.083780194831265,22,21,-1,Medellín,Lluvia
Proyecto_6,Industrial,Estructura,Encofrado,Grava,61,59245,3613945,156,1655004,5268949,7029742,1760793,33.418296514162506,9,7,-2,Medellín,Nublado
Proyecto_2,Residencial,Instalaciones,Instalación eléctrica,Arena,119,28956,3445764,173,1519805,4965569,4669935,-295634,-5.953678218951343,28,35,7,Barranquilla,Lluvia
Proyecto_2,Residencial,Estructura,Pintura,Ladrillo,162,18399,2980638,66,985446,3966084,3821496,-144588,-3.6456111368291744,20,18,-2,Bogotá,Nublado
Proyecto_18,Residencial,Estructura,Vaciado concreto,Arena,114,48603,5540742,79,728538,6269280,6050581,-218699,-3.4884229129979833,8,11,3,Cali,Soleado
Proyecto_15,Comercial,Instalaciones,Vaciado concreto,Grava,423,28927,12236121,42,472206,12708327,16324586,3616259,28.45582270585263,19,21,2,Barranquilla,Nublado
Proyecto_3,Comercial,Cimentación,Vaciado concreto,Grava,453,33865,15340845,98,1009498,16350343,13639403,-2710940,-16.58032495098115,26,30,4,Medellín,Nublado
Proyecto_18,Industrial,Cimentación,Excavación,Grava,466,61542,28678572,22,292512,28971084,26485425,-2485659,-8.579792872092739,5,12,7,Cali,Lluvia
Proyecto_13,Comercial,Estructura,Instalación eléctrica,Ladrillo,152,35428,5385056,55,800580,6185636,6161021,-24615,-0.3979380616641523,11,10,-1,Barranquilla,Lluvia
Proyecto_3,Industrial,Acabados,Instalación eléctrica,Grava,148,77823,11517804,115,2265385,13783189,13689824,-93365,-0.6773831513157078,7,8,1,Barranquilla,Nublado
Proyecto_12,Residencial,Acabados,Pintura,Cemento,69,11535,795915,141,2259102,3055017,4241105,1186088,38.82426840832637,6,9,3,Barranquilla,Lluvia
Proyecto_13,Industrial,Acabados,Pintura,Ladrillo,199,48585,9668415,136,2185656,11854071,15113681,3259610,27.49781066774444,26,32,6,Barranquilla,Nublado
Proyecto_7,Industrial,Estructura,Vaciado concreto,Cemento,335,34033,11401055,31,453003,11854058,10710304,-1143754,-9.648628343137853,16,16,0,Cali,Lluvia
Proyecto_17,Industrial,Instalaciones,Vaciado concreto,Cemento,17,10624,180608,80,1206880,1387488,1442849,55361,3.9900164902327084,17,14,-3,Barranquilla,Nublado
Proyecto_10,Industrial,Estructura,Vaciado concreto,Arena,405,59292,24013260,59,921521,24934781,28650371,3715590,14.901233742538183,10,8,-2,Bogotá,Soleado
Proyecto_15,Industrial,Estructura,Vaciado concreto,Arena,468,74787,35000316,21,176925,35177241,38673172,3495931,9.938047728075093,8,15,7,Barranquilla,Lluvia
