proyecto,nombre_proyecto,tipo_proyecto,fase,actividad,material,unidad_medida,cantidad_material,costo_unitario,costo_material,dias_trabajados,duracion_estimada,duracion_real,retraso_dias,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,ciudad,clima,estado_costo,fecha_inicio,fecha_fin,offset_inicio,duracion_calculada,costo_total
5,Residencial Jardines del Sur,Residencial,Estructura,Vaciado,Concreto,m3,6,350000,2100000,16,19,16,-3,130000.0,2470000.0,2080000.0,390000.0,-16.0,Bogotá,Soleado,Ahorro,2025-01-21,2025-02-09,20,19,2230000.0
8,Mall Gran Avenida,Comercial,Estructura,Vaciado,Concreto,m3,11,350000,3850000,19,23,19,-4,130000.0,2990000.0,2470000.0,520000.0,-17.0,Bogotá,Soleado,Ahorro,2025-01-18,2025-02-12,17,25,3980000.0
3,Residencial Altos del Norte,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,8,250000,2000000,4,4,4,0,95000.0,380000.0,380000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-01-20,2025-01-09,19,-11,2095000.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,6,300000,1800000,5,6,5,-1,100000.0,600000.0,500000.0,100000.0,-17.0,Bogotá,Soleado,Ahorro,2025-01-21,2025-01-24,20,3,1900000.0
5,Residencial Jardines del Sur,Residencial,Estructura,Armado,Acero,Kg,95,4500,427500,26,34,26,-8,130000.0,4420000.0,3380000.0,1040000.0,-24.0,Bogotá,Soleado,Ahorro,2025-01-22,2025-03-14,21,51,557500.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,5,300000,1500000,5,5,5,0,100000.0,500000.0,500000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-19,2025-02-08,18,20,1600000.0
1,Urbanización Los Almendros,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,20,200000,4000000,13,15,13,-2,110000.0,1650000.0,1430000.0,220000.0,-13.0,Bogotá,Soleado,Ahorro,2025-01-08,2025-01-17,7,9,4110000.0
6,Centro Comercial Plaza Central,Comercial,Cimentación,Armado,Acero,Kg,92,4500,414000,26,23,26,3,130000.0,2990000.0,3380000.0,-390000.0,13.0,Bogotá,Lluvia,Sobrecosto,2025-01-20,2025-03-25,19,64,544000.0
1,Urbanización Los Almendros,Residencial,Cimentación,Vaciado,Concreto,m3,10,350000,3500000,24,30,24,-6,130000.0,3900000.0,3120000.0,780000.0,-20.0,Bogotá,Soleado,Ahorro,2025-01-14,2025-02-12,13,29,3630000.0
0,Conjunto Residencial Marsella,Residencial,Cimentación,Vaciado,Concreto,m3,9,350000,3150000,19,19,19,0,130000.0,2470000.0,2470000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-01-16,2025-02-21,15,36,3280000.0
3,Residencial Altos del Norte,Residencial,Cimentación,Vaciado,Concreto,m3,8,350000,2800000,16,15,16,1,130000.0,1950000.0,2080000.0,-130000.0,7.0,Bogotá,Lluvia,Sobrecosto,2025-01-18,2025-02-22,17,35,2930000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Vaciado,Concreto,m3,5,350000,1750000,27,27,27,0,130000.0,3510000.0,3510000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-01-19,2025-02-13,18,25,1880000.0
9,Centro Empresarial Nova,Comercial,Cimentación,Vaciado,Concreto,m3,13,350000,4550000,23,30,23,-7,130000.0,3900000.0,2990000.0,910000.0,-23.0,Bogotá,Nublado,Ahorro,2025-01-18,2025-03-10,17,51,4680000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,1,300000,300000,5,6,5,-1,100000.0,600000.0,500000.0,100000.0,-17.0,Bogotá,Soleado,Ahorro,2025-01-15,2025-02-18,14,34,400000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,16,200000,3200000,14,15,14,-1,110000.0,1650000.0,1540000.0,110000.0,-7.0,Bogotá,Nublado,Ahorro,2025-01-19,2025-02-18,18,30,3310000.0
6,Centro Comercial Plaza Central,Comercial,Acabados,Estuco,Estuco plástico,Bulto,28,30000,840000,10,9,10,1,95000.0,855000.0,950000.0,-95000.0,11.0,Bogotá,Lluvia,Sobrecosto,2025-01-18,2025-03-01,17,42,935000.0
6,Centro Comercial Plaza Central,Comercial,Acabados,Pintura,Pintura,Galón,7,90000,630000,11,11,11,0,90000.0,990000.0,990000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-23,2025-02-07,22,15,720000.0
1,Urbanización Los Almendros,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,6,300000,1800000,9,11,9,-2,100000.0,1100000.0,900000.0,200000.0,-18.0,Bogotá,Soleado,Ahorro,2025-01-17,2025-01-11,16,-6,1900000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,10,250000,2500000,6,7,6,-1,95000.0,665000.0,570000.0,95000.0,-14.0,Bogotá,Soleado,Ahorro,2025-01-17,2025-02-14,16,28,2595000.0
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,12,200000,2400000,11,10,11,1,110000.0,1100000.0,1210000.0,-110000.0,10.0,Bogotá,Nublado,Sobrecosto,2025-01-14,2025-03-03,13,48,2510000.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación closet,MDF,Unidad,19,200000,3800000,7,6,7,1,110000.0,660000.0,770000.0,-110000.0,17.0,Bogotá,Nublado,Sobrecosto,2025-01-18,2025-01-22,17,4,3910000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Acueducto,Punto agua,Punto,7,140000,980000,16,20,16,-4,120000.0,2400000.0,1920000.0,480000.0,-20.0,Bogotá,Soleado,Ahorro,2025-01-19,2025-02-20,18,32,1100000.0
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,6,180000,1080000,18,17,18,1,120000.0,2040000.0,2160000.0,-120000.0,6.0,Bogotá,Lluvia,Sobrecosto,2025-01-25,2025-03-15,24,49,1200000.0
5,Residencial Jardines del Sur,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,5,250000,1250000,5,6,5,-1,95000.0,570000.0,475000.0,95000.0,-17.0,Bogotá,Soleado,Ahorro,2025-01-21,2025-03-03,20,41,1345000.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,4,300000,1200000,8,9,8,-1,100000.0,900000.0,800000.0,100000.0,-11.0,Bogotá,Nublado,Ahorro,2025-01-21,2025-01-25,20,4,1300000.0
1,Urbanización Los Almendros,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,18,200000,3600000,10,13,10,-3,110000.0,1430000.0,1100000.0,330000.0,-23.0,Bogotá,Soleado,Ahorro,2025-01-14,2025-02-21,13,38,3710000.0
8,Mall Gran Avenida,Comercial,Equipamiento,Instalación closet,MDF,Unidad,14,200000,2800000,6,6,6,0,110000.0,660000.0,660000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-01-19,2025-03-03,18,43,2910000.0
4,Conjunto Horizonte Verde,Residencial,Cimentación,Vaciado,Concreto,m3,12,350000,4200000,28,28,28,0,130000.0,3640000.0,3640000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-21,2025-02-19,20,29,4330000.0
5,Residencial Jardines del Sur,Residencial,Cimentación,Vaciado,Concreto,m3,9,350000,3150000,22,21,22,1,130000.0,2730000.0,2860000.0,-130000.0,5.0,Bogotá,Lluvia,Sobrecosto,2025-01-18,2025-02-09,17,22,3280000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,8,150000,1200000,16,19,16,-3,120000.0,2280000.0,1920000.0,360000.0,-16.0,Bogotá,Soleado,Ahorro,2025-01-20,2025-01-22,19,2,1320000.0
5,Residencial Jardines del Sur,Residencial,Instalaciones,Gas,Punto gas,Punto,5,130000,650000,18,20,18,-2,120000.0,2400000.0,2160000.0,240000.0,-10.0,Bogotá,Nublado,Ahorro,2025-01-24,2025-01-28,23,4,770000.0
1,Urbanización Los Almendros,Residencial,Estructura,Vaciado,Concreto,m3,12,350000,4200000,15,14,15,1,130000.0,1820000.0,1950000.0,-130000.0,7.0,Bogotá,Nublado,Sobrecosto,2025-01-11,2025-03-05,10,53,4330000.0
5,Residencial Jardines del Sur,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,18,180000,3240000,10,13,10,-3,120000.0,1560000.0,1200000.0,360000.0,-23.0,Bogotá,Soleado,Ahorro,2025-01-23,2025-01-17,22,-6,3360000.0
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,5,250000,1250000,6,6,6,0,95000.0,570000.0,570000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-13,2025-01-09,12,-4,1345000.0
8,Mall Gran Avenida,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,8,300000,2400000,8,10,8,-2,100000.0,1000000.0,800000.0,200000.0,-20.0,Bogotá,Soleado,Ahorro,2025-01-18,2025-03-03,17,44,2500000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Acabados,Cielorraso,Drywall,Lámina,35,40000,1400000,16,16,16,0,100000.0,1600000.0,1600000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-24,2025-02-01,23,8,1500000.0
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,15,150000,2250000,17,19,17,-2,120000.0,2280000.0,2040000.0,240000.0,-11.0,Bogotá,Soleado,Ahorro,2025-01-16,2025-02-14,15,29,2370000.0
3,Residencial Altos del Norte,Residencial,Estructura,Vaciado,Concreto,m3,11,350000,3850000,21,19,21,2,130000.0,2470000.0,2730000.0,-260000.0,11.0,Bogotá,Lluvia,Sobrecosto,2025-01-16,2025-01-31,15,15,3980000.0
9,Centro Empresarial Nova,Comercial,Acabados,Enchape,Cerámica,m2,16,50000,800000,15,14,15,1,105000.0,1470000.0,1575000.0,-105000.0,7.0,Bogotá,Lluvia,Sobrecosto,2025-01-24,2025-02-18,23,25,905000.0
6,Centro Comercial Plaza Central,Comercial,Instalaciones,Contra incendio,Punto incendio,Punto,9,180000,1620000,16,16,16,0,120000.0,1920000.0,1920000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-27,2025-01-18,26,-9,1740000.0
8,Mall Gran Avenida,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,9,120000,1080000,19,21,19,-2,120000.0,2520000.0,2280000.0,240000.0,-10.0,Bogotá,Soleado,Ahorro,2025-01-20,2025-01-22,19,2,1200000.0
8,Mall Gran Avenida,Comercial,Cimentación,Vaciado,Concreto,m3,7,350000,2450000,15,16,15,-1,130000.0,2080000.0,1950000.0,130000.0,-6.0,Bogotá,Soleado,Ahorro,2025-01-16,2025-01-25,15,9,2580000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Vaciado,Concreto,m3,5,350000,1750000,29,37,29,-8,130000.0,4810000.0,3770000.0,1040000.0,-22.0,Bogotá,Soleado,Ahorro,2025-01-20,2025-03-16,19,55,1880000.0
6,Centro Comercial Plaza Central,Comercial,Acabados,Cielorraso,Drywall,Lámina,25,40000,1000000,17,16,17,1,100000.0,1600000.0,1700000.0,-100000.0,6.0,Bogotá,Lluvia,Sobrecosto,2025-01-25,2025-02-15,24,21,1100000.0
9,Centro Empresarial Nova,Comercial,Acabados,Estuco,Estuco plástico,Bulto,19,30000,570000,10,12,10,-2,95000.0,1140000.0,950000.0,190000.0,-17.0,Bogotá,Soleado,Ahorro,2025-01-23,2025-02-26,22,34,665000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Acabados,Pintura,Pintura,Galón,5,90000,450000,17,19,17,-2,90000.0,1710000.0,1530000.0,180000.0,-11.0,Bogotá,Nublado,Ahorro,2025-01-22,2025-03-10,21,47,540000.0
0,Conjunto Residencial Marsella,Residencial,Estructura,Armado,Acero,Kg,85,4500,382500,23,20,23,3,130000.0,2600000.0,2990000.0,-390000.0,15.0,Bogotá,Lluvia,Sobrecosto,2025-01-14,2025-03-04,13,49,512500.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,7,250000,1750000,6,6,6,0,95000.0,570000.0,570000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-29,2025-02-28,28,30,1845000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,8,250000,2000000,3,3,3,0,95000.0,285000.0,285000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-01-21,2025-01-09,20,-12,2095000.0
4,Conjunto Horizonte Verde,Residencial,Acabados,Estuco,Estuco plástico,Bulto,20,30000,600000,13,12,13,1,95000.0,1140000.0,1235000.0,-95000.0,8.0,Bogotá,Nublado,Sobrecosto,2025-01-26,2025-02-12,25,17,695000.0
1,Urbanización Los Almendros,Residencial,Acabados,Estuco,Estuco plástico,Bulto,12,30000,360000,14,17,14,-3,95000.0,1615000.0,1330000.0,285000.0,-18.0,Bogotá,Soleado,Ahorro,2025-01-17,2025-03-02,16,44,455000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,6,250000,1500000,6,6,6,0,95000.0,570000.0,570000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-25,2025-01-28,24,3,1595000.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación closet,MDF,Unidad,20,200000,4000000,8,8,8,0,110000.0,880000.0,880000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-29,2025-02-22,28,24,4110000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,5,300000,1500000,8,10,8,-2,100000.0,1000000.0,800000.0,200000.0,-20.0,Bogotá,Nublado,Ahorro,2025-01-21,2025-01-11,20,-10,1600000.0
8,Mall Gran Avenida,Comercial,Equipamiento,Instalación closet,MDF,Unidad,7,200000,1400000,8,8,8,0,110000.0,880000.0,880000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-23,2025-01-16,22,-7,1510000.0
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,6,250000,1500000,4,4,4,0,95000.0,380000.0,380000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-18,2025-01-30,17,12,1595000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Instalación closet,MDF,Unidad,7,200000,1400000,5,5,5,0,110000.0,550000.0,550000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-01-20,2025-02-12,19,23,1510000.0
9,Centro Empresarial Nova,Comercial,Instalaciones,Contra incendio,Punto incendio,Punto,6,180000,1080000,11,11,11,0,120000.0,1320000.0,1320000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-27,2025-03-01,26,33,1200000.0
5,Residencial Jardines del Sur,Residencial,Cimentación,Vaciado,Concreto,m3,14,350000,4900000,22,27,22,-5,130000.0,3510000.0,2860000.0,650000.0,-19.0,Bogotá,Soleado,Ahorro,2025-01-21,2025-02-26,20,36,5030000.0
8,Mall Gran Avenida,Comercial,Cimentación,Vaciado,Concreto,m3,6,350000,2100000,29,32,29,-3,130000.0,4160000.0,3770000.0,390000.0,-9.0,Bogotá,Soleado,Ahorro,2025-01-17,2025-03-20,16,62,2230000.0
8,Mall Gran Avenida,Comercial,Acabados,Pintura,Pintura,Galón,7,90000,630000,11,11,11,0,90000.0,990000.0,990000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-20,2025-03-01,19,40,720000.0
6,Centro Comercial Plaza Central,Comercial,Acabados,Estuco,Estuco plástico,Bulto,18,30000,540000,14,13,14,1,95000.0,1235000.0,1330000.0,-95000.0,8.0,Bogotá,Lluvia,Sobrecosto,2025-01-30,2025-01-31,29,1,635000.0
3,Residencial Altos del Norte,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,15,200000,3000000,14,12,14,2,110000.0,1320000.0,1540000.0,-220000.0,17.0,Bogotá,Lluvia,Sobrecosto,2025-01-23,2025-01-17,22,-6,3110000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,9,250000,2250000,5,4,5,1,95000.0,380000.0,475000.0,-95000.0,25.0,Bogotá,Lluvia,Sobrecosto,2025-01-22,2025-01-15,21,-7,2345000.0
6,Centro Comercial Plaza Central,Comercial,Estructura,Armado,Acero,Kg,87,4500,391500,18,20,18,-2,130000.0,2600000.0,2340000.0,260000.0,-10.0,Bogotá,Soleado,Ahorro,2025-01-31,2025-01-30,30,-1,521500.0
3,Residencial Altos del Norte,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,13,150000,1950000,13,15,13,-2,120000.0,1800000.0,1560000.0,240000.0,-13.0,Bogotá,Soleado,Ahorro,2025-01-15,2025-01-20,14,5,2070000.0
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,6,180000,1080000,11,10,11,1,120000.0,1200000.0,1320000.0,-120000.0,10.0,Bogotá,Lluvia,Sobrecosto,2025-01-19,2025-03-10,18,50,1200000.0
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Estuco,Estuco plástico,Bulto,21,30000,630000,9,11,9,-2,95000.0,1045000.0,855000.0,190000.0,-18.0,Bogotá,Soleado,Ahorro,2025-01-17,2025-01-18,16,1,725000.0
1,Urbanización Los Almendros,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,8,250000,2000000,5,5,5,0,95000.0,475000.0,475000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-17,2025-02-01,16,15,2095000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,9,250000,2250000,6,7,6,-1,95000.0,665000.0,570000.0,95000.0,-14.0,Bogotá,Soleado,Ahorro,2025-01-26,2025-03-02,25,35,2345000.0
0,Conjunto Residencial Marsella,Residencial,Cimentación,Vaciado,Concreto,m3,13,350000,4550000,19,19,19,0,130000.0,2470000.0,2470000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-22,2025-02-20,21,29,4680000.0
7,Edificio Corporativo Torre Norte,Comercial,Cimentación,Armado,Acero,Kg,120,4500,540000,24,26,24,-2,130000.0,3380000.0,3120000.0,260000.0,-8.0,Bogotá,Soleado,Ahorro,2025-01-20,2025-03-06,19,45,670000.0
4,Conjunto Horizonte Verde,Residencial,Cimentación,Vaciado,Concreto,m3,11,350000,3850000,23,24,23,-1,130000.0,3120000.0,2990000.0,130000.0,-4.0,Bogotá,Nublado,Ahorro,2025-01-23,2025-03-19,22,55,3980000.0
5,Residencial Jardines del Sur,Residencial,Cimentación,Armado,Acero,Kg,88,4500,396000,18,17,18,1,130000.0,2210000.0,2340000.0,-130000.0,6.0,Bogotá,Lluvia,Sobrecosto,2025-01-24,2025-02-12,23,19,526000.0
7,Edificio Corporativo Torre Norte,Comercial,Cimentación,Armado,Acero,Kg,101,4500,454500,28,25,28,3,130000.0,3250000.0,3640000.0,-390000.0,12.0,Bogotá,Lluvia,Sobrecosto,2025-01-25,2025-02-22,24,28,584500.0
0,Conjunto Residencial Marsella,Residencial,Cimentación,Vaciado,Concreto,m3,9,350000,3150000,20,23,20,-3,130000.0,2990000.0,2600000.0,390000.0,-13.0,Bogotá,Nublado,Ahorro,2025-01-20,2025-02-10,19,21,3280000.0
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Instalación closet,MDF,Unidad,12,200000,2400000,7,7,7,0,110000.0,770000.0,770000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-01-22,2025-02-19,21,28,2510000.0
3,Residencial Altos del Norte,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,15,200000,3000000,8,10,8,-2,110000.0,1100000.0,880000.0,220000.0,-20.0,Bogotá,Soleado,Ahorro,2025-01-24,2025-02-22,23,29,3110000.0
3,Residencial Altos del Norte,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,20,180000,3600000,19,18,19,1,120000.0,2160000.0,2280000.0,-120000.0,6.0,Bogotá,Lluvia,Sobrecosto,2025-01-19,2025-03-04,18,44,3720000.0
1,Urbanización Los Almendros,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,5,180000,900000,18,18,18,0,120000.0,2160000.0,2160000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-01-14,2025-01-19,13,5,1020000.0
9,Centro Empresarial Nova,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,15,120000,1800000,19,19,19,0,120000.0,2280000.0,2280000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-01-26,2025-02-09,25,14,1920000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Gas,Punto gas,Punto,18,130000,2340000,19,17,19,2,120000.0,2040000.0,2280000.0,-240000.0,12.0,Bogotá,Lluvia,Sobrecosto,2025-01-27,2025-02-19,26,23,2460000.0
8,Mall Gran Avenida,Comercial,Estructura,Armado,Acero,Kg,116,4500,522000,25,30,25,-5,130000.0,3900000.0,3250000.0,650000.0,-17.0,Bogotá,Soleado,Ahorro,2025-01-20,2025-03-26,19,65,652000.0
7,Edificio Corporativo Torre Norte,Comercial,Estructura,Armado,Acero,Kg,109,4500,490500,21,20,21,1,130000.0,2600000.0,2730000.0,-130000.0,5.0,Bogotá,Nublado,Sobrecosto,2025-01-19,2025-02-07,18,19,620500.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación closet,MDF,Unidad,13,200000,2600000,11,13,11,-2,110000.0,1430000.0,1210000.0,220000.0,-15.0,Bogotá,Soleado,Ahorro,2025-01-31,2025-03-03,30,31,2710000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,2,300000,600000,9,9,9,0,100000.0,900000.0,900000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-29,2025-02-04,28,6,700000.0
9,Centro Empresarial Nova,Comercial,Acabados,Pintura,Pintura,Galón,9,90000,810000,16,19,16,-3,90000.0,1710000.0,1440000.0,270000.0,-16.0,Bogotá,Nublado,Ahorro,2025-01-28,2025-02-07,27,10,900000.0
4,Conjunto Horizonte Verde,Residencial,Acabados,Estuco,Estuco plástico,Bulto,27,30000,810000,12,12,12,0,95000.0,1140000.0,1140000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-30,2025-02-03,29,4,905000.0
5,Residencial Jardines del Sur,Residencial,Acabados,Enchape,Cerámica,m2,40,50000,2000000,17,18,17,-1,105000.0,1890000.0,1785000.0,105000.0,-6.0,Bogotá,Soleado,Ahorro,2025-01-31,2025-01-30,30,-1,2105000.0
8,Mall Gran Avenida,Comercial,Cimentación,Vaciado,Concreto,m3,6,350000,2100000,26,23,26,3,130000.0,2990000.0,3380000.0,-390000.0,13.0,Bogotá,Lluvia,Sobrecosto,2025-01-25,2025-03-16,24,50,2230000.0
1,Urbanización Los Almendros,Residencial,Cimentación,Armado,Acero,Kg,85,4500,382500,26,26,26,0,130000.0,3380000.0,3380000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-18,2025-02-19,17,32,512500.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,4,300000,1200000,8,7,8,1,100000.0,700000.0,800000.0,-100000.0,14.0,Bogotá,Lluvia,Sobrecosto,2025-01-19,2025-01-28,18,9,1300000.0
8,Mall Gran Avenida,Comercial,Equipamiento,Instalación closet,MDF,Unidad,5,200000,1000000,7,7,7,0,110000.0,770000.0,770000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-01-21,2025-02-28,20,38,1110000.0
3,Residencial Altos del Norte,Residencial,Estructura,Armado,Acero,Kg,92,4500,414000,15,19,15,-4,130000.0,2470000.0,1950000.0,520000.0,-21.0,Bogotá,Nublado,Ahorro,2025-01-19,2025-01-29,18,10,544000.0
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,97,4500,436500,22,25,22,-3,130000.0,3250000.0,2860000.0,390000.0,-12.0,Bogotá,Nublado,Ahorro,2025-01-20,2025-03-23,19,62,566500.0
0,Conjunto Residencial Marsella,Residencial,Cimentación,Vaciado,Concreto,m3,5,350000,1750000,24,21,24,3,130000.0,2730000.0,3120000.0,-390000.0,14.0,Bogotá,Lluvia,Sobrecosto,2025-01-23,2025-02-24,22,32,1880000.0
5,Residencial Jardines del Sur,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,20,200000,4000000,10,11,10,-1,110000.0,1210000.0,1100000.0,110000.0,-9.0,Bogotá,Soleado,Ahorro,2025-01-29,2025-02-10,28,12,4110000.0
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Instalación closet,MDF,Unidad,19,200000,3800000,8,9,8,-1,110000.0,990000.0,880000.0,110000.0,-11.0,Bogotá,Nublado,Ahorro,2025-01-24,2025-02-21,23,28,3910000.0
3,Residencial Altos del Norte,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,12,150000,1800000,11,10,11,1,120000.0,1200000.0,1320000.0,-120000.0,10.0,Bogotá,Lluvia,Sobrecosto,2025-01-26,2025-01-30,25,4,1920000.0
1,Urbanización Los Almendros,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,13,120000,1560000,16,17,16,-1,120000.0,2040000.0,1920000.0,120000.0,-6.0,Bogotá,Soleado,Ahorro,2025-01-21,2025-02-13,20,23,1680000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Contra incendio,Punto incendio,Punto,16,180000,2880000,12,12,12,0,120000.0,1440000.0,1440000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-01-28,2025-02-08,27,11,3000000.0
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Gas,Punto gas,Punto,14,130000,1820000,14,13,14,1,120000.0,1560000.0,1680000.0,-120000.0,8.0,Bogotá,Lluvia,Sobrecosto,2025-01-26,2025-03-06,25,39,1940000.0
8,Mall Gran Avenida,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,4,250000,1000000,4,5,4,-1,95000.0,475000.0,380000.0,95000.0,-20.0,Bogotá,Soleado,Ahorro,2025-01-27,2025-02-22,26,26,1095000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,8,300000,2400000,6,7,6,-1,100000.0,700000.0,600000.0,100000.0,-14.0,Bogotá,Soleado,Ahorro,2025-01-21,2025-02-03,20,13,2500000.0
5,Residencial Jardines del Sur,Residencial,Estructura,Armado,Acero,Kg,104,4500,468000,15,15,15,0,130000.0,1950000.0,1950000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-01-25,2025-02-25,24,31,598000.0
