proyecto,tipo_obra,fase,actividad,material,cantidad_material,costo_unitario,costo_material,horas_trabajadas,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,duracion_estimada,duracion_real,retraso_dias,ciudad,clima
Proyecto_10,Infraestructura,Equipamiento,Cocina,Madera,,17700,743400,,1413217,2052489.726690356,2156617,,,,,,Bogotá,
Proyecto_10,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,99188,3570768,,1413217,5222832.368121876,4983985,,,,,,Bogotá,
Proyecto_7,Comercial,Instalaciones,Eléctrica,Cable,,14291,357275,,2624038,3254460.891124436,2981313,,,,,,Bogotá,
Proyecto_7,Comercial,Instalaciones,Eléctrica,Tubería eléctrica,,152973,7495677,,2624038,11069898.026733764,10119715,,,,,,Bogotá,
Proyecto_8,Comercial,Instalaciones,Sanitaria,Tubo 2in,,121031,2783713,,1419051,4247925.07984276,4202764,,,,,,Bogotá,
Proyecto_8,Comercial,Instalaciones,Sanitaria,Tubo 4in,,51693,2067720,,1419051,3628602.672776653,3486771,,,,,,Bogotá,
Proyecto_11,Infraestructura,Equipamiento,Baño,Sanitario,,170136,1190952,,1316881,2708150.5287709185,2507833,,,,,,Bogotá,
Proyecto_11,Infraestructura,Equipamiento,Baño,Lavamanos,,103833,2284326,,1316881,3555801.8499031523,3601207,,,,,,Bogotá,
Proyecto_20,Infraestructura,Estructura,Encofrado,Madera,,11258,495352,,1359095,1942065.0331999392,1854447,,,,,,Bogotá,
Proyecto_10,Infraestructura,Cimentación,Excavación,Arena,,173319,3119742,,2444784,5667143.159439945,5564526,,,,,,Bogotá,
Proyecto_10,Infraestructura,Cimentación,Excavación,Grava,,36820,405020,,2444784,3076987.2445631926,2849804,,,,,,Bogotá,
Proyecto_11,Infraestructura,Equipamiento,Baño,Sanitario,,185104,7033952,,563727,8345740.114873577,7597679,,,,,,Bogotá,
Proyecto_11,Infraestructura,Equipamiento,Baño,Lavamanos,,60039,240156,,563727,869212.2764329342,803883,,,,,,Bogotá,
Proyecto_11,Infraestructura,Equipamiento,Cocina,Madera,,82485,1732185,,2616305,4247310.924761199,4348490,,,,,,Bogotá,
Proyecto_11,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,38920,1245440,,2616305,4065438.5609528576,3861745,,,,,,Bogotá,
Proyecto_20,Infraestructura,Equipamiento,Cocina,Madera,,190018,380036,,955273,1296579.7553863474,1335309,,,,,,Bogotá,
Proyecto_20,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,46060,1197560,,955273,2158624.4104088885,2152833,,,,,,Bogotá,
Proyecto_1,Infraestructura,Cimentación,Excavación,Arena,,147131,5296716,,1187843,6298455.569414785,6484559,,,,,,Bogotá,
Proyecto_1,Infraestructura,Cimentación,Excavación,Grava,,158376,5384784,,1187843,6285519.772449719,6572627,,,,,,Bogotá,
Proyecto_5,Comercial,Acabados,Enchape,Cerámica,,29101,873030,,1160007,1836707.711390337,2033037,,,,,,Bogotá,
Proyecto_16,Comercial,Acabados,Enchape,Cerámica,,160947,6437880,,2512921,9101150.18059861,8950801,,,,,,Bogotá,
Proyecto_10,Infraestructura,Acabados,Pintura,Pintura,,96217,4233548,,1845775,5595095.411258787,6079323,,,,,,Bogotá,
Proyecto_10,Infraestructura,Acabados,Pintura,Estuco,,102627,1949913,,1845775,3902932.01832792,3795688,,,,,,Bogotá,
Proyecto_17,Infraestructura,Cimentación,Pilotes,Cemento,,140225,2383825,,2981360,5592223.736101224,5365185,,,,,,Bogotá,
Proyecto_17,Infraestructura,Cimentación,Pilotes,Acero,,122731,1963696,,2981360,4926858.310711749,4945056,,,,,,Bogotá,
Proyecto_33,Infraestructura,Acabados,Enchape,Cerámica,,73744,1843600,,572604,2635084.4303633375,2416204,,,,,,Bogotá,
Proyecto_25,Residencial,Estructura,Encofrado,Madera,,18166,690308,,1453352,1953988.0748645861,2143660,,,,,,Bogotá,
Proyecto_4,Comercial,Estructura,Acero,Acero,,105569,1477966,,1747893,3459532.183144658,3225859,,,,,,Bogotá,
Proyecto_12,Infraestructura,Cimentación,Pilotes,Cemento,,174397,2615955,,580781,3371925.6224661674,3196736,,,,,,Bogotá,
Proyecto_12,Infraestructura,Cimentación,Pilotes,Acero,,120278,5051676,,580781,6186624.141954505,5632457,,,,,,Bogotá,
Proyecto_9,Residencial,Cimentación,Pilotes,Cemento,,95913,3644694,,819297,4080080.7958326116,4463991,,,,,,Bogotá,
Proyecto_9,Residencial,Cimentación,Pilotes,Acero,,69384,1665216,,819297,2451495.7691763663,2484513,,,,,,Bogotá,
Proyecto_32,Comercial,Acabados,Enchape,Cerámica,,28235,705875,,2864357,3606083.5916642942,3570232,,,,,,Bogotá,
Proyecto_22,Residencial,Acabados,Enchape,Cerámica,,160082,320164,,671933,1025135.9010513531,992097,,,,,,Bogotá,
Proyecto_32,Comercial,Instalaciones,Sanitaria,Tubo 2in,,27274,190918,,2861059,2906450.732050061,3051977,,,,,,Bogotá,
Proyecto_32,Comercial,Instalaciones,Sanitaria,Tubo 4in,,150801,904806,,2861059,3787998.21390175,3765865,,,,,,Bogotá,
Proyecto_16,Comercial,Instalaciones,Contra incendio,Tubería incendio,,24064,529408,,1192310,1691721.167794225,1721718,,,,,,Bogotá,
Proyecto_17,Infraestructura,Instalaciones,Eléctrica,Cable,,78797,1812331,,2288961,4486802.608323675,4101292,,,,,,Bogotá,
Proyecto_17,Infraestructura,Instalaciones,Eléctrica,Tubería eléctrica,,187910,6952670,,2288961,8777088.562656617,9241631,,,,,,Bogotá,
Proyecto_16,Comercial,Acabados,Pintura,Pintura,,107431,1718896,,2022480,3760929.9579615425,3741376,,,,,,Bogotá,
Proyecto_16,Comercial,Acabados,Pintura,Estuco,,39235,431585,,2022480,2417163.9257019274,2454065,,,,,,Bogotá,
Proyecto_13,Infraestructura,Acabados,Enchape,Cerámica,,142817,2570706,,1209143,3912028.4024480795,3779849,,,,,,Bogotá,
Proyecto_14,Residencial,Cimentación,Excavación,Arena,,51531,463779,,818949,1309289.4070507216,1282728,,,,,,Bogotá,
Proyecto_14,Residencial,Cimentación,Excavación,Grava,,120946,3870272,,818949,5066187.723605701,4689221,,,,,,Bogotá,
Proyecto_17,Infraestructura,Estructura,Acero,Acero,,44054,1938376,,2538124,4528878.888524624,4476500,,,,,,Bogotá,
Proyecto_5,Comercial,Estructura,Acero,Acero,,66155,66155,,1978483,2033465.4506768724,2044638,,,,,,Bogotá,
Proyecto_4,Comercial,Acabados,Pintura,Pintura,,147701,886206,,619281,1635644.0805526343,1505487,,,,,,Bogotá,
Proyecto_4,Comercial,Acabados,Pintura,Estuco,,50940,1731960,,619281,2193265.964715703,2351241,,,,,,Bogotá,
Proyecto_28,Infraestructura,Instalaciones,Sanitaria,Tubo 2in,,73869,1108035,,614794,1789664.5703076539,1722829,,,,,,Bogotá,
Proyecto_28,Infraestructura,Instalaciones,Sanitaria,Tubo 4in,,169845,6284265,,614794,6718402.960844458,6899059,,,,,,Bogotá,
Proyecto_29,Infraestructura,Cimentación,Pilotes,Cemento,,199131,5973930,,1065835,7124390.995867885,7039765,,,,,,Bogotá,
Proyecto_29,Infraestructura,Cimentación,Pilotes,Acero,,77524,1783052,,1065835,2818897.8008343503,2848887,,,,,,Bogotá,
Proyecto_22,Residencial,Equipamiento,Cocina,Madera,,13579,67895,,909514,900137.8962479144,977409,,,,,,Bogotá,
Proyecto_22,Residencial,Equipamiento,Cocina,Accesorios cocina,,153378,2147292,,909514,2832395.965931655,3056806,,,,,,Bogotá,
Proyecto_6,Residencial,Instalaciones,Contra incendio,Tubería incendio,,82401,1648020,,1879158,3383884.048382448,3527178,,,,,,Bogotá,
Proyecto_26,Comercial,Acabados,Enchape,Cerámica,,24328,1143416,,2884297,4336745.997270179,4027713,,,,,,Bogotá,
Proyecto_20,Infraestructura,Equipamiento,Cocina,Madera,,141192,4376952,,2343582,7304427.962094889,6720534,,,,,,Bogotá,
Proyecto_20,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,57224,1201704,,2343582,3228441.2089784024,3545286,,,,,,Bogotá,
Proyecto_16,Comercial,Cimentación,Pilotes,Cemento,,104212,4168480,,1905951,6471627.571991589,6074431,,,,,,Bogotá,
Proyecto_16,Comercial,Cimentación,Pilotes,Acero,,114404,2745696,,1905951,4923623.431477003,4651647,,,,,,Bogotá,
Proyecto_4,Comercial,Instalaciones,Sanitaria,Tubo 2in,,44101,1146626,,1306431,2687762.6394715346,2453057,,,,,,Bogotá,
Proyecto_4,Comercial,Instalaciones,Sanitaria,Tubo 4in,,12309,418506,,1306431,1702358.9600210474,1724937,,,,,,Bogotá,
Proyecto_33,Infraestructura,Equipamiento,Cocina,Madera,,106136,4033168,,988748,4796796.435805176,5021916,,,,,,Bogotá,
Proyecto_33,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,45424,1044752,,988748,2143846.288521747,2033500,,,,,,Bogotá,
Proyecto_21,Infraestructura,Cimentación,Pilotes,Cemento,,31164,529788,,2828843,3305490.644412295,3358631,,,,,,Bogotá,
Proyecto_21,Infraestructura,Cimentación,Pilotes,Acero,,163592,3599024,,2828843,6914246.688667204,6427867,,,,,,Bogotá,
Proyecto_37,Residencial,Equipamiento,Cocina,Madera,,69921,1538262,,535076,2205404.054208527,2073338,,,,,,Bogotá,
Proyecto_37,Residencial,Equipamiento,Cocina,Accesorios cocina,,53549,2302607,,535076,2875786.183514998,2837683,,,,,,Bogotá,
Proyecto_13,Infraestructura,Cimentación,Pilotes,Cemento,,12132,145584,,2730266,3074373.0330642913,2875850,,,,,,Bogotá,
Proyecto_13,Infraestructura,Cimentación,Pilotes,Acero,,193390,5221530,,2730266,7901096.530141078,7951796,,,,,,Bogotá,
Proyecto_2,Residencial,Estructura,Acero,Acero,,192219,4421037,,1016321,5499665.079033721,5437358,,,,,,Bogotá,
Proyecto_34,Infraestructura,Estructura,Acero,Acero,,36325,1235050,,2408339,3429938.638102089,3643389,,,,,,Bogotá,
Proyecto_1,Infraestructura,Cimentación,Excavación,Arena,,109367,3062276,,1007266,4127026.8100860165,4069542,,,,,,Bogotá,
Proyecto_1,Infraestructura,Cimentación,Excavación,Grava,,39201,274407,,1007266,1338603.8396464589,1281673,,,,,,Bogotá,
Proyecto_9,Residencial,Estructura,Acero,Acero,,84392,2953720,,2567334,5158311.592718196,5521054,,,,,,Bogotá,
Proyecto_32,Comercial,Estructura,Acero,Acero,,65319,391914,,1003206,1468126.3069128196,1395120,,,,,,Bogotá,
Proyecto_14,Residencial,Equipamiento,Cocina,Madera,,72926,3646300,,2407210,5975657.478466882,6053510,,,,,,Bogotá,
Proyecto_14,Residencial,Equipamiento,Cocina,Accesorios cocina,,197007,1970070,,2407210,4631679.352691709,4377280,,,,,,Bogotá,
Proyecto_22,Residencial,Acabados,Enchape,Cerámica,,92947,1301258,,1399741,2809004.27781041,2700999,,,,,,Bogotá,
Proyecto_10,Infraestructura,Instalaciones,Sanitaria,Tubo 2in,,34737,868425,,2819617,3817537.195885957,3688042,,,,,,Bogotá,
Proyecto_10,Infraestructura,Instalaciones,Sanitaria,Tubo 4in,,171619,6178284,,2819617,8498410.631832572,8997901,,,,,,Bogotá,
Proyecto_27,Residencial,Estructura,Encofrado,Madera,,56456,1467856,,1651004,3162898.852390642,3118860,,,,,,Bogotá,
Proyecto_33,Infraestructura,Instalaciones,Contra incendio,Tubería incendio,,31000,1147000,,833737,1920885.7607989868,1980737,,,,,,Bogotá,
Proyecto_37,Residencial,Estructura,Acero,Acero,,89687,4304976,,1874191,5873285.563967958,6179167,,,,,,Bogotá,
Proyecto_23,Comercial,Equipamiento,Baño,Sanitario,,39112,1564480,,2768708,4559942.411302885,4333188,,,,,,Bogotá,
Proyecto_23,Comercial,Equipamiento,Baño,Lavamanos,,14532,581280,,2768708,3458098.821012282,3349988,,,,,,Bogotá,
Proyecto_10,Infraestructura,Instalaciones,Contra incendio,Tubería incendio,,40025,40025,,1710811,1887137.674959091,1750836,,,,,,Bogotá,
Proyecto_7,Comercial,Estructura,Acero,Acero,,16250,178750,,2740742,3054377.9687633025,2919492,,,,,,Bogotá,
Proyecto_16,Comercial,Equipamiento,Cocina,Madera,,171239,4965931,,1540566,5872473.574799632,6506497,,,,,,Bogotá,
Proyecto_16,Comercial,Equipamiento,Cocina,Accesorios cocina,,21674,151718,,1540566,1845258.781175552,1692284,,,,,,Bogotá,
Proyecto_23,Comercial,Estructura,Acero,Acero,,177776,4266624,,1410345,5358908.156852456,5676969,,,,,,Bogotá,
Proyecto_38,Residencial,Cimentación,Pilotes,Cemento,,72355,506485,,520577,935639.5568841614,1027062,,,,,,Bogotá,
Proyecto_38,Residencial,Cimentación,Pilotes,Acero,,96565,3283210,,520577,3467507.3184139505,3803787,,,,,,Bogotá,
Proyecto_28,Infraestructura,Instalaciones,Sanitaria,Tubo 2in,,124166,3352482,,2367550,5516278.828944621,5720032,,,,,,Bogotá,
Proyecto_28,Infraestructura,Instalaciones,Sanitaria,Tubo 4in,,31483,1385252,,2367550,3713464.109786958,3752802,,,,,,Bogotá,
Proyecto_34,Infraestructura,Instalaciones,Sanitaria,Tubo 2in,,149453,2540701,,1880703,4155010.919324664,4421404,,,,,,Bogotá,
Proyecto_34,Infraestructura,Instalaciones,Sanitaria,Tubo 4in,,21852,568152,,1880703,2334671.980882144,2448855,,,,,,Bogotá,
Proyecto_39,Comercial,Instalaciones,Sanitaria,Tubo 2in,,181457,4536425,,1716999,6333756.115250503,6253424,,,,,,Bogotá,
Proyecto_39,Comercial,Instalaciones,Sanitaria,Tubo 4in,,87563,1838823,,1716999,3841316.970502822,3555822,,,,,,Bogotá,
Proyecto_17,Infraestructura,Equipamiento,Baño,Sanitario,,156229,5624244,,909281,6141621.604615233,6533525,,,,,,Bogotá,
Proyecto_17,Infraestructura,Equipamiento,Baño,Lavamanos,,109822,3294660,,909281,4113457.4597446728,4203941,,,,,,Bogotá,
Proyecto_38,Residencial,Cimentación,Excavación,Arena,,138415,415245,,864142,1214075.1907630605,1279387,,,,,,Bogotá,
Proyecto_38,Residencial,Cimentación,Excavación,Grava,,121804,5237572,,864142,5907561.29378881,6101714,,,,,,Bogotá,
Proyecto_15,Comercial,Equipamiento,Baño,Sanitario,,168057,3361140,,1106427,4648276.398005625,4467567,,,,,,Bogotá,
Proyecto_15,Comercial,Equipamiento,Baño,Lavamanos,,154864,3716736,,1106427,5162452.234210026,4823163,,,,,,Bogotá,
Proyecto_2,Residencial,Equipamiento,Cocina,Madera,,104337,1356381,,1820629,3035839.7282048045,3177010,,,,,,Bogotá,
Proyecto_2,Residencial,Equipamiento,Cocina,Accesorios cocina,,49059,1128357,,1820629,2805686.7212167196,2948986,,,,,,Bogotá,
Proyecto_34,Infraestructura,Estructura,Encofrado,Madera,,104664,4919208,,1269420,6100175.5941718165,6188628,,,,,,Bogotá,
Proyecto_34,Infraestructura,Equipamiento,Baño,Sanitario,,154167,4162509,,1022208,5366530.951933611,5184717,,,,,,Bogotá,
Proyecto_34,Infraestructura,Equipamiento,Baño,Lavamanos,,159611,5267163,,1022208,6183102.762126918,6289371,,,,,,Bogotá,
Proyecto_6,Residencial,Cimentación,Excavación,Arena,,127685,3319810,,2664909,5891976.456564156,5984719,,,,,,Bogotá,
Proyecto_6,Residencial,Cimentación,Excavación,Grava,,142936,3573400,,2664909,6079837.585429243,6238309,,,,,,Bogotá,
Proyecto_37,Residencial,Instalaciones,Sanitaria,Tubo 2in,,104319,5111631,,2104193,7409967.542732531,7215824,,,,,,Bogotá,
Proyecto_37,Residencial,Instalaciones,Sanitaria,Tubo 4in,,54601,2402444,,2104193,4423216.937649479,4506637,,,,,,Bogotá,
Proyecto_26,Comercial,Cimentación,Excavación,Arena,,176172,8456256,,1400871,10001462.14951083,9857127,,,,,,Bogotá,
Proyecto_26,Comercial,Cimentación,Excavación,Grava,,89199,1516383,,1400871,3108537.752094774,2917254,,,,,,Bogotá,
Proyecto_23,Comercial,Estructura,Encofrado,Madera,,167719,5199289,,1061584,5811423.86817164,6260873,,,,,,Bogotá,
Proyecto_40,Infraestructura,Cimentación,Excavación,Arena,,48118,1924720,,2879989,4788437.740053991,4804709,,,,,,Bogotá,
Proyecto_40,Infraestructura,Cimentación,Excavación,Grava,,147759,443277,,2879989,3384964.505069073,3323266,,,,,,Bogotá,
Proyecto_22,Residencial,Estructura,Acero,Acero,,170937,1709370,,751871,2425483.3874930316,2461241,,,,,,Bogotá,
Proyecto_18,Residencial,Cimentación,Excavación,Arena,,27851,919083,,1739100,2658440.423297744,2658183,,,,,,Bogotá,
Proyecto_18,Residencial,Cimentación,Excavación,Grava,,44454,1422528,,1739100,3387542.9098976566,3161628,,,,,,Bogotá,
Proyecto_17,Infraestructura,Equipamiento,Cocina,Madera,,57133,2456719,,2407845,4911898.1690016845,4864564,,,,,,Bogotá,
Proyecto_17,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,163616,1145312,,2407845,3892446.999971852,3553157,,,,,,Bogotá,
Proyecto_2,Residencial,Instalaciones,Contra incendio,Tubería incendio,,100885,706195,,692333,1345643.7902374421,1398528,,,,,,Bogotá,
Proyecto_15,Comercial,Equipamiento,Cocina,Madera,,172240,7578560,,939567,8447404.340993522,8518127,,,,,,Bogotá,
Proyecto_15,Comercial,Equipamiento,Cocina,Accesorios cocina,,47993,1871727,,939567,2722799.95220334,2811294,,,,,,Bogotá,
Proyecto_30,Comercial,Estructura,Acero,Acero,,112337,449348,,1447003,1968055.463104948,1896351,,,,,,Bogotá,
Proyecto_28,Infraestructura,Acabados,Pintura,Pintura,,67086,1811322,,1503083,3495957.448262399,3314405,,,,,,Bogotá,
Proyecto_28,Infraestructura,Acabados,Pintura,Estuco,,128512,3983872,,1503083,5957929.214235099,5486955,,,,,,Bogotá,
Proyecto_36,Infraestructura,Cimentación,Pilotes,Cemento,,114085,1825360,,1432362,3169955.8834160324,3257722,,,,,,Bogotá,
Proyecto_36,Infraestructura,Cimentación,Pilotes,Acero,,45525,1593375,,1432362,3316024.716890487,3025737,,,,,,Bogotá,
Proyecto_18,Residencial,Estructura,Acero,Acero,,141593,5097348,,2862792,7218989.818989515,7960140,,,,,,Bogotá,
Proyecto_9,Residencial,Cimentación,Excavación,Arena,,119289,2982225,,1851611,5004317.1640379885,4833836,,,,,,Bogotá,
Proyecto_9,Residencial,Cimentación,Excavación,Grava,,125020,875140,,1851611,2661934.416585328,2726751,,,,,,Bogotá,
Proyecto_22,Residencial,Estructura,Acero,Acero,,136030,3400750,,1068984,4639861.073547988,4469734,,,,,,Bogotá,
Proyecto_21,Infraestructura,Estructura,Encofrado,Madera,,69247,553976,,2865152,3387307.0514611457,3419128,,,,,,Bogotá,
Proyecto_6,Residencial,Equipamiento,Cocina,Madera,,177662,3908564,,2991281,6250416.1972662425,6899845,,,,,,Bogotá,
Proyecto_6,Residencial,Equipamiento,Cocina,Accesorios cocina,,131197,6428653,,2991281,8661834.949669287,9419934,,,,,,Bogotá,
Proyecto_31,Residencial,Estructura,Encofrado,Madera,,157557,2678469,,1555832,4357058.4882447915,4234301,,,,,,Bogotá,
Proyecto_33,Infraestructura,Equipamiento,Baño,Sanitario,,99293,4766064,,2566344,7021008.617924796,7332408,,,,,,Bogotá,
Proyecto_33,Infraestructura,Equipamiento,Baño,Lavamanos,,95522,286566,,2566344,2965088.5140384566,2852910,,,,,,Bogotá,
Proyecto_14,Residencial,Estructura,Acero,Acero,,174672,8558928,,1138229,10617963.480328519,9697157,,,,,,Bogotá,
Proyecto_19,Comercial,Acabados,Pintura,Pintura,,106759,5337950,,2842047,8572147.676548725,8179997,,,,,,Bogotá,
Proyecto_19,Comercial,Acabados,Pintura,Estuco,,57983,1565541,,2842047,4098747.7922618506,4407588,,,,,,Bogotá,
Proyecto_34,Infraestructura,Equipamiento,Baño,Sanitario,,184622,7015636,,1300083,7796756.945801185,8315719,,,,,,Bogotá,
Proyecto_34,Infraestructura,Equipamiento,Baño,Lavamanos,,159029,2385435,,1300083,3509179.106779267,3685518,,,,,,Bogotá,
Proyecto_5,Comercial,Acabados,Enchape,Cerámica,,60676,910140,,2523822,3287373.915528811,3433962,,,,,,Bogotá,
Proyecto_39,Comercial,Cimentación,Excavación,Arena,,120872,2659184,,2885107,5383793.679330358,5544291,,,,,,Bogotá,
Proyecto_39,Comercial,Cimentación,Excavación,Grava,,136308,5588628,,2885107,8337183.259968428,8473735,,,,,,Bogotá,
Proyecto_37,Residencial,Cimentación,Excavación,Arena,,45539,1502787,,2529553,4414331.221309777,4032340,,,,,,Bogotá,
Proyecto_37,Residencial,Cimentación,Excavación,Grava,,151316,756580,,2529553,3501828.0453100265,3286133,,,,,,Bogotá,
Proyecto_28,Infraestructura,Cimentación,Pilotes,Cemento,,34792,1635224,,1081994,2756226.902672573,2717218,,,,,,Bogotá,
Proyecto_28,Infraestructura,Cimentación,Pilotes,Acero,,42707,1067675,,1081994,2273844.24212047,2149669,,,,,,Bogotá,
Proyecto_38,Residencial,Cimentación,Excavación,Arena,,191204,4015284,,2430180,6156107.054319726,6445464,,,,,,Bogotá,
Proyecto_38,Residencial,Cimentación,Excavación,Grava,,10294,92646,,2430180,2420203.044824454,2522826,,,,,,Bogotá,
Proyecto_33,Infraestructura,Acabados,Pintura,Pintura,,24273,72819,,1619780,1607108.8620762422,1692599,,,,,,Bogotá,
Proyecto_33,Infraestructura,Acabados,Pintura,Estuco,,118821,2495241,,1619780,4451484.25976423,4115021,,,,,,Bogotá,
Proyecto_20,Infraestructura,Instalaciones,Contra incendio,Tubería incendio,,171772,2404808,,1403838,3769287.871379736,3808646,,,,,,Bogotá,
Proyecto_12,Infraestructura,Acabados,Pintura,Pintura,,155399,2797182,,2624430,5671733.658946639,5421612,,,,,,Bogotá,
Proyecto_12,Infraestructura,Acabados,Pintura,Estuco,,65868,197604,,2624430,3017268.4986613938,2822034,,,,,,Bogotá,
Proyecto_16,Comercial,Acabados,Pintura,Pintura,,163489,2125357,,1923080,4026613.1413403945,4048437,,,,,,Bogotá,
Proyecto_16,Comercial,Acabados,Pintura,Estuco,,175684,7203044,,1923080,8438702.949795797,9126124,,,,,,Bogotá,
Proyecto_40,Infraestructura,Instalaciones,Sanitaria,Tubo 2in,,194117,388234,,2680447,3035384.0510029867,3068681,,,,,,Bogotá,
Proyecto_40,Infraestructura,Instalaciones,Sanitaria,Tubo 4in,,171208,1712080,,2680447,4283008.110861176,4392527,,,,,,Bogotá,
Proyecto_38,Residencial,Cimentación,Excavación,Arena,,85591,1198274,,1177805,2153693.0574966217,2376079,,,,,,Bogotá,
Proyecto_38,Residencial,Cimentación,Excavación,Grava,,107992,4643656,,1177805,6175949.081202479,5821461,,,,,,Bogotá,
Proyecto_20,Infraestructura,Acabados,Enchape,Cerámica,,129273,5817285,,957863,6518458.655868433,6775148,,,,,,Bogotá,
Proyecto_39,Comercial,Estructura,Encofrado,Madera,,98013,2254299,,1351964,3610239.802817811,3606263,,,,,,Bogotá,
Proyecto_40,Infraestructura,Estructura,Acero,Acero,,158918,2860524,,1012877,4001025.6034839195,3873401,,,,,,Bogotá,
Proyecto_39,Comercial,Estructura,Acero,Acero,,22467,966081,,2248589,3366068.978808526,3214670,,,,,,Bogotá,
Proyecto_18,Residencial,Equipamiento,Baño,Sanitario,,122163,3054075,,1109454,4578605.145877427,4163529,,,,,,Bogotá,
Proyecto_18,Residencial,Equipamiento,Baño,Lavamanos,,158165,2056145,,1109454,3266920.275749389,3165599,,,,,,Bogotá,
